CHR,START,STOP,ENTREZ,GENE
11,62662816,62665217,102288414,C11orf98
3,50227436,50227490,102464817,MIR5787
1,63326925,63326984,102464823,MIR6068
22,35336721,35336799,102464824,MIR6069
21,43609887,43609989,102464825,MIR6070
11,15969533,15969621,102464826,MIR6073
12,66023620,66023726,102464827,MIR6074
14,49966399,49966511,102464828,MIR6076
10,3991160,3991259,102464829,MIR6078
1,43838622,43838683,102464830,MIR6079
17,64780759,64780824,102464831,MIR6080
3,124374332,124374437,102464832,MIR6083
1,20633679,20633788,102464833,MIR6084
15,62343029,62343138,102464834,MIR6085
19,45436654,45436704,102464836,MIR6088
12,62260359,62260454,102465133,MIR6125
16,3485381,3485469,102465134,MIR6126
11,56743873,56743981,102465135,MIR6128
17,37614931,37615039,102465136,MIR378J
17,49288346,49288454,102465137,MIR6129
5,10478037,10478145,102465138,MIR6131
7,133290881,133290988,102465139,MIR6133
17,49510817,49510900,102465141,MIR6165
5,151522087,151522148,102465246,MIR6499
3,32506283,32506389,102465247,MIR548AY
21,33550662,33550728,102465248,MIR6501
12,66251082,66251157,102465249,MIR6502
11,60209071,60209156,102465250,MIR6503
16,81611348,81611408,102465251,MIR6504
16,15611030,15611095,102465252,MIR6506
10,98924499,98924568,102465253,MIR6507
7,135206994,135207078,102465254,MIR6509
2,177313806,177313882,102465255,MIR6512
2,218280125,218280188,102465256,MIR6513
11,62792702,62792771,102465257,MIR6514
10,112299612,112299688,102465427,MIR6715B
14,21023314,21023386,102465428,MIR6717
16,2106669,2106753,102465429,MIR6511B1
18,3885353,3885432,102465430,MIR6718
9,136746893,136746970,102465431,MIR6722
1,632325,632413,102465432,MIR6723
21,8205315,8205406,102465433,MIR6724-1
1,1296110,1296170,102465434,MIR6726
1,1312502,1312566,102465435,MIR6727
1,8866502,8866590,102465436,MIR6728
1,24919345,24919416,102465437,MIR6731
1,37480230,37480289,102465438,MIR6732
1,43171652,43171712,102465439,MIR6733
1,43448539,43448611,102465440,MIR6735
1,153962351,153962420,102465441,MIR6737
1,155951273,155951336,102465442,MIR6738
1,202003124,202003236,102465443,MIR6740
1,228397048,228397109,102465444,MIR6742
11,209336,209406,102465445,MIR6743
11,61878216,61878278,102465446,MIR6746
11,62567011,62567071,102465447,MIR6747
11,62789815,62789885,102465448,MIR6748
11,65129916,65129978,102465449,MIR6751
11,67490245,67490315,102465450,MIR6752
11,68044794,68044957,102465451,MIR6753
11,86278333,86278398,102465452,MIR6755
11,119312950,119313012,102465453,MIR6756
12,57512688,57512750,102465454,MIR6758
12,111304142,111304209,102465455,MIR6760
12,111799834,111799905,102465456,MIR6761
12,113291523,113291608,102465457,MIR6762
14,105150778,105150864,102465458,MIR6765
16,2445392,2445457,102465459,MIR6767
16,2463967,2464038,102465460,MIR6768
16,14930820,14930879,102465461,MIR6770-1
16,50292616,50292675,102465462,MIR6771
16,57772289,57772352,102465463,MIR6772
16,87834592,87834660,102465464,MIR6775
17,2692861,2692919,102465465,MIR6776
17,17813480,17813545,102465466,MIR6777
17,38914979,38915042,102465467,MIR6779
17,42823880,42823943,102465468,MIR6781
17,44207771,44207839,102465469,MIR6782
17,45114367,45114433,102465470,MIR6784
17,81693757,81693869,102465471,MIR6786
17,82236668,82236728,102465472,MIR6787
19,6392921,6392983,102465473,MIR6790
19,6736712,6736778,102465474,MIR6791
19,7617439,7617505,102465475,MIR6792
19,15179283,15179350,102465476,MIR6795
19,40369846,40369907,102465477,MIR6796
19,41869627,41869698,102465478,MIR6797
19,49791866,49791934,102465479,MIR6799
19,49832018,49832099,102465480,MIR6800
19,55239912,55239976,102465481,MIR6802
19,55230885,55230952,102465482,MIR6804
19,55388181,55388242,102465483,MIR6805
19,58334688,58334751,102465484,MIR6806
2,217900513,217900628,102465485,MIR6809
2,237510931,237510988,102465486,MIR6811
20,45425510,45425573,102465487,MIR6812
21,41746772,41746841,102465488,MIR6814
21,45478266,45478326,102465489,MIR6815
22,20114686,20114751,102465490,MIR6816
22,36286847,36286907,102465491,MIR6819
22,37967563,37967624,102465492,MIR6820
22,49962866,49962939,102465493,MIR6821
3,48549961,48550021,102465494,MIR6823
3,48633636,48633698,102465495,MIR6824
3,129272146,129272243,102465496,MIR6826
3,170423103,170423162,102465497,MIR6828
5,132217849,132217918,102465498,MIR6830
5,140563671,140563751,102465499,MIR6831
6,32179816,32179876,102465500,MIR6833
6,33290245,33290325,102465501,MIR6834
6,34240673,34240736,102465502,MIR6835
7,2257515,2257577,102465503,MIR6836
7,44073378,44073433,102465504,MIR6838
7,64679064,64679176,102465505,MIR6839
8,24953796,24953867,102465506,MIR6841
8,27433370,27433434,102465507,MIR6842
8,27610601,27610751,102465508,MIR6843
8,144057321,144057380,102465509,MIR6846
8,144079874,144079942,102465510,MIR6847
8,144317246,144317315,102465511,MIR6848
9,33467869,33467935,102465512,MIR6851
9,35710676,35710741,102465513,MIR6852
9,98229149,98229217,102465514,MIR6854
9,130626297,130626363,102465515,MIR6856
11,67045643,67045708,102465518,MIR6860
12,112163258,112163321,102465519,MIR6861
16,28390982,28391051,102465520,MIR6862-1
17,4969702,4969771,102465521,MIR6864
17,4970086,4970150,102465522,MIR6865
17,40193597,40193663,102465523,MIR6867
20,1392900,1392961,102465524,MIR6869
20,10649636,10649695,102465525,MIR6870
3,50273236,50273297,102465526,MIR6872
8,25345402,25345474,102465527,MIR6876
9,133051996,133052059,102465528,MIR6877
1,150492345,150492410,102465529,MIR6878
15,74411357,74411432,102465530,MIR6881
15,74840642,74840707,102465531,MIR6882
17,8144994,8145071,102465532,MIR6883
19,6389638,6389703,102465533,MIR6885
19,11113474,11113534,102465534,MIR6886
2,159186835,159186901,102465535,MIR6888
3,49099854,49099914,102465536,MIR6890
6,31355224,31355316,102465537,MIR6891
7,143382686,143382800,102465538,MIR6892
12,121444273,121444352,102465665,MIR7107
22,31621467,31621531,102465666,MIR7109
3,123161794,123161879,102465667,MIR7110
6,35470508,35470579,102465668,MIR7111
11,68032864,68032922,102465669,MIR7113
16,16368876,16368942,102465683,MIR6511A3
16,18344013,18344079,102465684,MIR6511A4
9,123485529,123485622,102465688,MIR7150
10,71790747,71790800,102465689,MIR7152
18,11654885,11654941,102465690,MIR7153
11,45691704,45691776,102465691,MIR7154
2,140586626,140586685,102465692,MIR7157
2,5974662,5974732,102465693,MIR7158
6,158609707,158609790,102465694,MIR7161
8,2076589,2076640,102465695,MIR7160
8,41660444,41660507,102465696,MIR486-2
11,104252591,104252651,102465752,MIR7641-1
14,75604209,75604261,102465753,MIR7641-2
9,111271156,111271214,102465800,MIR7702
14,24143489,24143565,102465801,MIR7703
2,176188843,176188901,102465802,MIR7704
15,85380596,85380662,102465803,MIR7706
14,72516820,72516898,102465832,MIR7843
2,64340747,64340848,102465833,MIR4433B
12,94571231,94571352,102465834,MIR7844
2,207166400,207166498,102465835,MIR7845
1,12166943,12167038,102465836,MIR7846
4,146408583,146408688,102465837,MIR7849
19,2630715,2630793,102465838,MIR7850
1,107897223,107897304,102465839,MIR7852
16,81533902,81533966,102465840,MIR7854
14,64785626,64785686,102465841,MIR7855
1,86357632,86357687,102465842,MIR7856
2,49059603,49059658,102465854,MIR548BA
15,51314032,51314107,102465855,MIR7973-2
19,11495544,11495622,102465856,MIR7974
3,127587111,127587176,102465857,MIR7976
3,176515103,176515151,102465858,MIR7977
4,21464700,21464758,102465859,MIR7978
11,23419105,23419190,102465860,MIR8054
8,6622124,6622220,102465861,MIR8055
5,173347455,173347536,102465862,MIR8056
16,82688931,82689019,102465863,MIR8058
3,96359964,96360039,102465864,MIR8060
20,7371608,7371692,102465865,MIR8062
3,52846463,52846552,102465866,MIR8064
16,5632467,5632566,102465867,MIR8065
4,101240795,101240872,102465868,MIR8066
15,62304658,62304734,102465869,MIR8067
11,11783135,11783222,102465870,MIR8070
14,105621116,105621180,102465871,MIR8071-1
13,110340958,110341029,102465872,MIR8073
19,51206929,51207009,102465873,MIR8074
13,113262920,113262999,102465874,MIR8075
19,42351131,42351205,102465875,MIR8077
13,44196129,44196200,102465876,MIR8079
2,79866495,79866583,102465877,MIR8080
4,113152282,113152362,102465878,MIR8082
19,44758657,44758721,102465879,MIR8085
10,28289258,28289350,102465880,MIR8086
11,27514970,27515047,102465881,MIR8087
5,181043403,181043484,102465882,MIR8089
8,144262673,144262737,102465906,MIR7112
16,28724252,28724321,102465907,MIR6862-2
16,16329305,16329364,102465908,MIR6770-2
1,187891,187958,102465909,MIR6859-2
15,101973524,101973591,102465910,MIR6859-3
10,2076019,2076089,102465944,MIR6072
19,39829716,39829802,102465974,MIR6719
12,132581997,132582061,102465975,MIR6763
19,58550285,58550376,102465976,MIR6807
3,195882329,195882395,102465977,MIR6829
8,144791931,144791991,102465978,MIR6850
16,15134075,15134145,102465985,MIR6511B2
11,1880045,1880147,102465993,MIR7847
9,106600928,106601022,102465995,MIR8081
22,28459869,28459948,102466081,MIR5739
5,1510762,1510856,102466103,MIR6075
11,128522390,128522449,102466104,MIR6090
8,119325171,119325265,102466162,MIR548AZ
10,112299612,112299690,102466189,MIR6715A
6,32170030,32170116,102466190,MIR6721
1,145850587,145850645,102466191,MIR6736
11,64898363,64898437,102466192,MIR6750
12,53056944,53057012,102466193,MIR6757
16,68233426,68233499,102466194,MIR6773
17,42708084,42708151,102466195,MIR6780A
19,12852260,12852327,102466196,MIR6794
2,218341911,218341980,102466197,MIR6810
22,25455646,25455711,102466198,MIR6817
3,127575266,127575331,102466199,MIR6825
8,124508515,124508576,102466200,MIR6844
9,35732922,35732995,102466201,MIR6853
1,206474803,206474864,102466202,MIR6769B
7,5711840,5711910,102466203,MIR6874
12,124337181,124337242,102466204,MIR6880
19,35122700,35122764,102466205,MIR6887
12,113159113,113159177,102466222,MIR7106
9,137450026,137450086,102466223,MIR7114
1,148388282,148388363,102466225,MIR6077
10,30368597,30368665,102466227,MIR7162
2,6650373,6650439,102466235,MIR7515
16,24203116,24203231,102466247,MIR1273H
15,51314034,51314109,102466250,MIR7973-1
19,54645309,54645383,102466251,MIR8061
21,6859171,6859256,102466252,MIR8069-1
3,113432118,113432200,102466253,MIR8076
16,18379351,18379410,102466259,MIR6770-3
16,14925937,14926003,102466268,MIR6511A1
1,225922080,225922142,102466270,MIR6741
8,144435551,144435619,102466271,MIR6893
19,14073361,14073479,102466515,MIR1199
2,85783600,85783677,102466516,MIR6071
9,95065350,95065446,102466518,MIR6081
1,22633258,22633366,102466615,MIR6127
7,117020211,117020319,102466616,MIR6132
1,51060018,51060103,102466656,MIR6500
12,48132797,48132867,102466657,MIR6505
17,41517164,41517217,102466658,MIR6510
19,12940484,12940540,102466659,MIR6515
11,118644000,118644079,102466719,MIR6716
6,1390314,1390411,102466720,MIR6720
1,12578957,12579023,102466722,MIR6730
1,43364648,43364715,102466723,MIR6734
1,201863373,201863447,102466724,MIR6739
11,1256605,1256670,102466725,MIR6744
11,47179611,47179737,102466726,MIR6745
11,64902387,64902455,102466727,MIR6749
11,71473503,71473568,102466728,MIR6754
12,57748618,57748682,102466729,MIR6759
14,100277357,100277417,102466730,MIR6764
16,4671318,4671390,102466731,MIR6769A
16,85918347,85918416,102466732,MIR6774
17,18340814,18340886,102466733,MIR6778
17,44934618,44934681,102466734,MIR6783
18,10759584,10759649,102466735,MIR6788
19,2235829,2235926,102466736,MIR6789
19,10828973,10829035,102466737,MIR6793
19,49009906,49009972,102466738,MIR6798
19,55245186,55245250,102466739,MIR6803
1,1339650,1339708,102466740,MIR6808
20,64076955,64077010,102466741,MIR6813
22,30007049,30007113,102466742,MIR6818
3,39138206,39138266,102466743,MIR6822
3,134367804,134367862,102466744,MIR6827
6,31633787,31633858,102466745,MIR6832
6,43434542,43434620,102466746,MIR6780B
7,100356651,100356721,102466747,MIR6840
8,143837756,143837816,102466748,MIR6845
8,144400277,144400345,102466749,MIR6849
9,129869605,129869671,102466750,MIR6855
1,17369,17436,102466751,MIR6859-1
16,56904264,56904353,102466752,MIR6863
17,76098019,76098076,102466753,MIR6868
6,33287227,33287289,102466754,MIR6873
7,100868036,100868107,102466755,MIR6875
11,65018505,65018570,102466756,MIR6879
17,40026332,40026409,102466757,MIR6884
22,41252992,41253050,102466758,MIR6889
19,2434914,2435000,102466806,MIR7108
16,16324588,16324654,102466812,MIR6511A2
10,67403351,67403410,102466814,MIR7151
11,64341849,64341904,102466815,MIR7155
6,33899135,33899200,102466816,MIR7159
8,100702968,100703024,102466854,MIR7705
17,77089417,77089497,102466864,MIR6516
8,133046481,133046581,102466865,MIR7848
6,6169304,6169435,102466866,MIR7853
19,55123225,55123292,102466872,MIR7975
11,130666735,130666803,102466873,MIR8052
18,26591467,26591535,102466874,MIR8057
15,36972821,36972901,102466875,MIR8063
11,28477481,28477548,102466876,MIR8068
12,123364764,123364843,102466877,MIR8072
18,112256,112339,102466878,MIR8078
1,153689705,153689793,102466879,MIR8083
14,105640168,105640232,102466889,MIR8071-2
11,12163683,12163767,102466906,MIR6124
17,75498548,75498628,102466911,MIR6785
20,41169023,41169078,102466912,MIR6871
17,50768650,50768730,102466918,MIR8059
4,171186184,171186292,102466953,MIR6082
21,23079284,23079392,102466967,MIR6130
21,39447010,39447069,102466972,MIR6508
1,12029158,12029222,102466982,MIR6729
15,89326739,89326810,102466983,MIR6766
19,52222020,52222098,102466984,MIR6801
7,44051766,44051829,102466985,MIR6837
17,40161933,40162001,102466986,MIR6866
1,77060143,77060202,102466995,MIR7156
12,42323700,42323859,102467003,MIR7851
4,47652669,47652743,102467004,MIR8053
8,93029751,93029839,102467005,MIR8084
5,3177835,3181232,102467074,LINC01377
16,52085280,52099067,102467079,LINC02180
16,79715232,79770563,102467146,MAFTRR
5,56457795,56481946,102467147,LINC01948
5,103528434,103541985,102467212,LINC02115
5,106815197,107011014,102467213,LINC01950
8,20953127,20968904,102467222,AC015468.1
5,118596188,118628092,102467225,LINC02215
5,68189876,68198407,102467655,LINC02219
5,72574120,72660669,102477328,LINC02056
5,74306410,74308325,102503429,LINC01335
5,80947697,80960907,102524628,RASGRF2-AS1
5,82850864,82859836,102546175,LINC01338
5,88408982,88439090,102546226,LINC02060
5,97504696,97671046,102546227,LINC01340
5,126179577,126193850,102546228,LINC02039
5,134429051,134460615,102546229,AC109454.3
5,148268307,148383783,102546294,AC091948.1
5,150475531,150485968,102546298,NDST1-AS1
5,164296696,165171643,102546299,AC109466.1
5,166905222,166926370,102557615,LINC01947
5,176743205,176743871,102577424,LINC01574
10,35778302,35800920,102578074,PCAT5
17,72030291,72041297,102606463,LINC01152
12,125025434,125027410,102659353,THRIL
2,104865497,104872595,102682016,LINC01159
7,148987527,148989432,102723099,GHET1
15,66582190,66685794,102723165,LINC01169
10,17641284,17643878,102723166,STAM-AS1
18,21825487,21831410,102723167,MIR133A1HG
8,85172077,85177062,102723322,AC011773.4
11,17695267,17696940,102723330,AC124301.2
15,100558677,100559798,102723335,AC027020.1
2,22536479,22538288,102723362,LINC01884
16,53373493,53384745,102723373,AC007342.4
11,22445688,22492019,102723378,LINC01495
1,16733952,16734461,102723383,FAM231C
7,68020253,68032690,102723427,AC092637.1
21,34400317,34401072,102723451,C21orf140
1,202000094,202010353,102723465,ELF3-AS1
17,36861674,36936661,102723471,AC243773.2
21,34446688,34512275,102723475,KCNE1
15,66931537,66956518,102723481,LINC02206
20,49040463,49046044,102723483,CSE1L-AS1
17,69961707,69983538,102723487,LINC01497
15,21408243,21440451,102723502,POTEB3
17,72021851,72034092,102723505,LINC02095
17,72034107,72237203,102723517,SOX9-AS1
4,10737572,10749586,102723525,AC084048.2
5,17444010,17483946,102723526,LINC02218
19,34849278,34860576,102723540,AC008555.5
12,253442,257299,102723544,AC007406.2
15,69278328,69298763,102723548,AC026992.2
21,7744962,7777853,102723553,SMIM11B
7,76531319,76541459,102723555,SPDYE16
5,126751963,126776486,102723557,AC137794.1
12,108434130,108492585,102723562,LINC01498
9,127816066,127822520,102723566,AL162586.1
20,55408898,55482777,102723578,LINC01440
14,51916145,51918571,102723604,AL358333.2
7,54330697,54349849,102723605,LINC01445
19,35597907,35601501,102723617,LINC01766
12,111599498,111600256,102723619,ATXN2-AS
15,23128268,23136822,102723623,GOLGA6L1
17,74970704,74975728,102723641,HID1-AS1
11,41714568,41836442,102723644,LINC01499
16,33303739,33306935,102723655,TP53TG3E
1,95937901,96022880,102723661,AC099566.1
16,17134504,17138736,102723692,AC109446.3
8,37734761,37737426,102723701,AC138356.1
16,33193659,33196858,102723713,TP53TG3C
1,211829846,211853703,102723727,AL445488.1
14,58828234,59017328,102723742,LINC01500
4,184365183,184382306,102723766,LINC02362
22,42364400,42369236,102723775,LINC01315
4,31171144,31211675,102723778,AC107394.1
14,64514154,64540368,102723809,AL049869.3
4,31997397,32155406,102723828,AC112251.1
1,216072465,216086917,102723833,AC093581.1
11,102467255,102498801,102723838,AP001830.2
2,43027853,43039547,102723854,LINC01819
17,37924415,37935365,102723859,TBC1D3K
6,68055351,68060502,102723883,AL646090.1
7,88216660,88219226,102723885,AC003991.2
11,104445868,104609321,102723895,AP003083.1
1,185217,195411,102723897,FO538757.1
2,242087351,242088457,102723927,LINC01238
13,63828840,63844125,102723968,AL445238.1
9,135604345,135618952,102723971,AL354761.2
21,5022493,5040666,102723996,FP565260.3
17,5019214,5020093,102724009,AC004771.1
1,222815022,222837384,102724017,AL392172.1
16,31563082,31567716,102724018,FRG2KP
21,44133605,44145723,102724023,C21orf33
12,54353661,54497688,102724050,AC079313.2
6,159383531,159396443,102724053,AL357832.2
2,165957399,166301784,102724058,AC010127.1
11,66347950,66364804,102724064,AP001107.9
13,79804418,79805685,102724076,LINC01038
7,101014320,101017608,102724094,AC105446.1
16,33303739,33306935,102724101,TP53TG3E
16,33193659,33196858,102724127,TP53TG3C
14,75574888,75579588,102724153,AC007182.1
21,44107290,44131181,102724159,PWP2
16,83789967,83807834,102724163,AC009119.1
21,13546033,13558461,102724188,LINC01674
14,77069180,77076344,102724190,LINC02289
22,24583750,24629005,102724197,GGT1
